	distance	matchingHashes	pvalues	reference	sample
3055	0.00617965	783/1000	0	AU3740	AU9817
3056	0.00590877	791/1000	0	AU3740	HI2555
3057	0.00628226	780/1000	0	AU3740	HI2629
3058	0.0218499	462/1000	0	AU3740	HI3282
3059	0.00977265	687/1000	0	AU3740	HI3283
3060	0.00524853	811/1000	0	AU3740	HI3284
3061	0.0163866	549/1000	0	AU3740	HI3285
3062	0.00916565	702/1000	0	AU3740	HI3286
3063	0.00614558	784/1000	0	AU3740	HI3287
3064	0.00567497	798/1000	0	AU3740	HI3288
3065	0.00515153	814/1000	0	AU3740	HI3289
3066	0.00683925	764/1000	0	AU3740	AU11243
3067	0.00537869	807/1000	0	AU3740	AU1746
3068	0.00451781	834/1000	0	AU3740	AU36973
3069	0.00662843	770/1000	0	AU3740	AU6936
3070	0.006248	781/1000	0	AU3740	HI3290
3071	0.00531349	809/1000	0	AU3740	AU1141
3072	0.00534606	808/1000	0	AU3740	AU1142
3073	0.00537869	807/1000	0	AU3740	AU1143
3074	0.0018924	925/1000	0	AU3740	AU11478
3075	0.00752278	745/1000	0	AU3740	AU11643
3076	0.00550978	803/1000	0	AU3740	AU12824
3077	0.00694555	761/1000	0	AU3740	AU1317
3078	0.00191916	924/1000	0	AU3740	AU13363
3079	0.00194597	923/1000	0	AU3740	AU13364
3080	0.00454897	833/1000	0	AU3740	AU14286
3081	0.00464278	830/1000	0	AU3740	AU15033
3082	0.00842259	721/1000	0	AU3740	AU15182
3083	0.006248	781/1000	0	AU3740	AU1541
3084	0.0055427	802/1000	0	AU3740	AU15410
3085	0.0018924	925/1000	0	AU3740	AU15487
3086	0.001839	927/1000	0	AU3740	AU15488
3087	0.00191916	924/1000	0	AU3740	AU1581
3088	0.00789262	735/1000	0	AU3740	AU17012
3089	0.0042398	843/1000	0	AU3740	AU1054
3090	0.00541137	806/1000	0	AU3740	HI2424
3091	0.0123533	628/1000	0	AU3741	AU37618
3092	0.00436283	839/1000	0	AU3741	AU37865
3093	0.00430121	841/1000	0	AU3741	AU38079
3094	0.00617965	783/1000	0	AU3741	AU3827
3095	0.00515153	814/1000	0	AU3741	AU3828
3096	0.00436283	839/1000	0	AU3741	AU38375
3097	0.00433199	840/1000	0	AU3741	AU4094
3098	0.00614558	784/1000	0	AU3741	AU4165
3099	0.00439372	838/1000	0	AU3741	AU4276
3100	0.0118927	638/1000	0	AU3741	AU4359
3101	0.00131423	947/1000	0	AU3741	AU4381
3102	0.000631368	974/1000	0	AU3741	AU4993
3103	0.000631368	974/1000	0	AU3741	AU5341
3104	0.00427048	842/1000	0	AU3741	AU6015
3105	0.00531349	809/1000	0	AU3741	AU6319
3106	0.00531349	809/1000	0	AU3741	AU6667
3107	0.00528099	810/1000	0	AU3741	AU6668
3108	0.00060662	975/1000	0	AU3741	AU1836
3109	0.00687462	763/1000	0	AU3741	AU18616
3110	0.0090861	704/1000	0	AU3741	AU1887
3111	0.00621379	782/1000	0	AU3741	AU18884
3112	0.00464278	830/1000	0	AU3741	AU18901
3113	0.00534606	808/1000	0	AU3741	AU20364
3114	0.00436283	839/1000	0	AU3741	AU20865
3115	0.00580821	794/1000	0	AU3741	AU20866
3116	0.00414809	846/1000	0	AU3741	AU21680
3117	0.00436283	839/1000	0	AU3741	AU21755
3118	0.00436283	839/1000	0	AU3741	AU23407
3119	0.00430121	841/1000	0	AU3741	AU23516
3120	0.00515153	814/1000	0	AU3741	AU2427
3121	0.00518381	813/1000	0	AU3741	AU2428
3122	0.00445566	836/1000	0	AU3741	AU24509
3123	0.00445566	836/1000	0	AU3741	AU24606
3124	0.00518381	813/1000	0	AU3741	AU2554
3125	0.00502299	818/1000	0	AU3741	AU25711
3126	0.00521614	812/1000	0	AU3741	AU25990
3127	0.00521614	812/1000	0	AU3741	AU25991
3128	0.00417861	845/1000	0	AU3741	AU28089
3129	0.00628226	780/1000	0	AU3741	AU28626
3130	0.00511931	815/1000	0	AU3741	AU2986
3131	0.00445566	836/1000	0	AU3741	AU29957
3132	0.00521614	812/1000	0	AU3741	AU3060
3133	0.00461146	831/1000	0	AU3741	AU30919
3134	0.00430121	841/1000	0	AU3741	AU31639
3135	0.00378594	858/1000	0	AU3741	AU32367
3136	0.00486359	823/1000	0	AU3741	AU33182
3137	0.00433199	840/1000	0	AU3741	AU33869
3138	0.0117564	641/1000	0	AU3741	AU33878
3139	0.00408721	848/1000	0	AU3741	AU3415
3140	0.00405685	849/1000	0	AU3741	AU3416
3141	0.00896738	707/1000	0	AU3741	AU34858
3142	0.00433199	840/1000	0	AU3741	AU35919
3143	0.00888862	709/1000	0	AU3741	AU36258
3144	0.00430121	841/1000	0	AU3741	AU36284
3145	0.00430121	841/1000	0	AU3741	AU36474
3146	0.00483188	824/1000	0	AU3741	HI3291
3147	0.00420918	844/1000	0	AU3741	HI3292
3148	0.00470559	828/1000	0	AU3741	HI3293
3149	0.00473708	827/1000	0	AU3741	HI3294
3150	0.00476862	826/1000	0	AU3741	HI3295
3151	0.00408721	848/1000	0	AU3741	PC668
3152	0.00408721	848/1000	0	AU3741	PC669
3153	0.00430121	841/1000	0	AU3741	PC673
3154	0.00405685	849/1000	0	AU3741	PC674
3155	0.00402654	850/1000	0	AU3741	PC675
3156	0.00399629	851/1000	0	AU3741	PC676
3157	0.00427048	842/1000	0	AU3741	PC677
3158	0.00408721	848/1000	0	AU3741	PC678
3159	0.00405685	849/1000	0	AU3741	SC1128
3160	0.00405685	849/1000	0	AU3741	SC1129
3161	0.00405685	849/1000	0	AU3741	SC1145
3162	0.00405685	849/1000	0	AU3741	SC1209
3163	0.0117112	642/1000	0	AU3741	SC1210
3164	0.00405685	849/1000	0	AU3741	SC1211
3165	0.00405685	849/1000	0	AU3741	SC1339
3166	0.00518381	813/1000	0	AU3741	SC1360
3167	0.00405685	849/1000	0	AU3741	SC1371
3168	0.00405685	849/1000	0	AU3741	SC1392
3169	0.00408721	848/1000	0	AU3741	SC1400
3170	0.00511931	815/1000	0	AU3741	SC1402
3171	0.0149759	575/1000	0	AU3741	SC1407
3172	0.00411762	847/1000	0	AU3741	SC1419
3173	0.00405685	849/1000	0	AU3741	SC1420
3174	0.00411762	847/1000	0	AU3741	SC1421
3175	0.00405685	849/1000	0	AU3741	SC1435
3176	0.000705841	971/1000	0	AU3741	AU7263
3177	0.000880953	964/1000	0	AU3741	AU7574
3178	0.000981871	960/1000	0	AU3741	AU7575
3179	0.00105797	957/1000	0	AU3741	AU7576
3180	0.0010072	959/1000	0	AU3741	AU7577
3181	0.00524853	811/1000	0	AU3741	AU8675
3182	0.000956583	961/1000	0	AU3741	AU8821
3183	0.000656154	973/1000	0	AU3741	AU9400
3184	0.00476862	826/1000	0	AU3741	AU9817
3185	0.00451781	834/1000	0	AU3741	HI2555
3186	0.00483188	824/1000	0	AU3741	HI2629
3187	0.0201478	487/1000	0	AU3741	HI3282
3188	0.00904645	705/1000	0	AU3741	HI3283
3189	0.0042398	843/1000	0	AU3741	HI3284
3190	0.0151872	571/1000	0	AU3741	HI3285
3191	0.00752278	745/1000	0	AU3741	HI3286
3192	0.00464278	830/1000	0	AU3741	HI3287
3193	0.00411762	847/1000	0	AU3741	HI3288
3194	0.00420918	844/1000	0	AU3741	HI3289
3195	0.00547692	804/1000	0	AU3741	AU11243
3196	0.00515153	814/1000	0	AU3741	AU1746
3197	0.00433199	840/1000	0	AU3741	AU36973
3198	0.00621379	782/1000	0	AU3741	AU6936
3199	0.00473708	827/1000	0	AU3741	HI3290
3200	0.00511931	815/1000	0	AU3741	AU1141
3201	0.00511931	815/1000	0	AU3741	AU1142
3202	0.00515153	814/1000	0	AU3741	AU1143
3203	0.00060662	975/1000	0	AU3741	AU11478
3204	0.00614558	784/1000	0	AU3741	AU11643
3205	0.00521614	812/1000	0	AU3741	AU12824
3206	0.0055427	802/1000	0	AU3741	AU1317
3207	0.00060662	975/1000	0	AU3741	AU13363
3208	0.000631368	974/1000	0	AU3741	AU13364
3209	0.00433199	840/1000	0	AU3741	AU14286
3210	0.00439372	838/1000	0	AU3741	AU15033
3211	0.00683925	764/1000	0	AU3741	AU15182
3212	0.00476862	826/1000	0	AU3741	AU1541
3213	0.00524853	811/1000	0	AU3741	AU15410
3214	0.00060662	975/1000	0	AU3741	AU15487
3215	0.000557238	977/1000	0	AU3741	AU15488
3216	0.00060662	975/1000	0	AU3741	AU1581
3217	0.00645455	775/1000	0	AU3741	AU17012
3218	0.00405685	849/1000	0	AU3741	AU1054
3219	0.00387578	855/1000	0	AU3741	HI2424
3220	0.0125405	624/1000	0	AU37618	AU37865
3221	0.0101041	679/1000	0	AU37618	AU38079
3222	0.0118927	638/1000	0	AU37618	AU3827
3223	0.0133059	608/1000	0	AU37618	AU3828
3224	0.0111321	655/1000	0	AU37618	AU38375
3225	0.0111321	655/1000	0	AU37618	AU4094
3226	0.0118927	638/1000	0	AU37618	AU4165
3227	0.0124467	626/1000	0	AU37618	AU4276
3228	0.0203459	484/1000	0	AU37618	AU4359
3229	0.0123068	629/1000	0	AU37618	AU4381
3230	0.0118927	638/1000	0	AU37618	AU4993
3231	0.0119383	637/1000	0	AU37618	AU5341
3232	0.0132573	609/1000	0	AU37618	AU6015
3233	0.0134525	605/1000	0	AU37618	AU6319
3234	0.0136991	600/1000	0	AU37618	AU6667
3235	0.0136002	602/1000	0	AU37618	AU6668
3236	0.0118471	639/1000	0	AU37618	AU1836
3237	0.0151342	572/1000	0	AU37618	AU18616
3238	0.00989629	684/1000	0	AU37618	AU1887
3239	0.011984	636/1000	0	AU37618	AU18884
3240	0.0122141	631/1000	0	AU37618	AU18901
3241	0.0137488	599/1000	0	AU37618	AU20364
3242	0.0124	627/1000	0	AU37618	AU20865
3243	0.0142518	589/1000	0	AU37618	AU20866
3244	0.0112643	652/1000	0	AU37618	AU21680
3245	0.0123068	629/1000	0	AU37618	AU21755
3246	0.0124467	626/1000	0	AU37618	AU23407
3247	0.0123533	628/1000	0	AU37618	AU23516
3248	0.0133547	607/1000	0	AU37618	AU2427
3249	0.0134036	606/1000	0	AU37618	AU2428
3250	0.0126347	622/1000	0	AU37618	AU24509
3251	0.0103562	673/1000	0	AU37618	AU24606
3252	0.0130157	614/1000	0	AU37618	AU2554
3253	0.0108269	662/1000	0	AU37618	AU25711
3254	0.0132087	610/1000	0	AU37618	AU25990
3255	0.0133547	607/1000	0	AU37618	AU25991
3256	0.0113086	651/1000	0	AU37618	AU28089
3257	0.0117564	641/1000	0	AU37618	AU28626
3258	0.0132573	609/1000	0	AU37618	AU2986
3259	0.0113974	649/1000	0	AU37618	AU29957
3260	0.0136002	602/1000	0	AU37618	AU3060
3261	0.0125405	624/1000	0	AU37618	AU30919
3262	0.0123068	629/1000	0	AU37618	AU31639
3263	0.011621	644/1000	0	AU37618	AU32367
3264	0.0117112	642/1000	0	AU37618	AU33182
3265	0.0124467	626/1000	0	AU37618	AU33869
3266	0.00944662	695/1000	0	AU37618	AU33878
3267	0.0119383	637/1000	0	AU37618	AU3415
3268	0.0119383	637/1000	0	AU37618	AU3416
3269	0.00997914	682/1000	0	AU37618	AU34858
3270	0.0122604	630/1000	0	AU37618	AU35919
3271	0.0114419	648/1000	0	AU37618	AU36258
3272	0.0123533	628/1000	0	AU37618	AU36284
3273	0.0123533	628/1000	0	AU37618	AU36474
3274	0.0115761	645/1000	0	AU37618	HI3291
3275	0.0124	627/1000	0	AU37618	HI3292
3276	0.0114419	648/1000	0	AU37618	HI3293
3277	0.0114419	648/1000	0	AU37618	HI3294
3278	0.0115313	646/1000	0	AU37618	HI3295
3279	0.0118927	638/1000	0	AU37618	PC668
3280	0.0120298	635/1000	0	AU37618	PC669
3281	0.0122604	630/1000	0	AU37618	PC673
3282	0.0119383	637/1000	0	AU37618	PC674
3283	0.0118927	638/1000	0	AU37618	PC675
3284	0.0118471	639/1000	0	AU37618	PC676
3285	0.0122604	630/1000	0	AU37618	PC677
3286	0.0120298	635/1000	0	AU37618	PC678
3287	0.011984	636/1000	0	AU37618	SC1128
3288	0.0119383	637/1000	0	AU37618	SC1129
3289	0.0119383	637/1000	0	AU37618	SC1145
3290	0.011984	636/1000	0	AU37618	SC1209
3291	0.0200822	488/1000	0	AU37618	SC1210
3292	0.0119383	637/1000	0	AU37618	SC1211
3293	0.0119383	637/1000	0	AU37618	SC1339
3294	0.0133547	607/1000	0	AU37618	SC1360
3295	0.0119383	637/1000	0	AU37618	SC1371
3296	0.0119383	637/1000	0	AU37618	SC1392
3297	0.0119383	637/1000	0	AU37618	SC1400
3298	0.0132573	609/1000	0	AU37618	SC1402
3299	0.0239063	434/1000	0	AU37618	SC1407
3300	0.0120298	635/1000	0	AU37618	SC1419
3301	0.0119383	637/1000	0	AU37618	SC1420
3302	0.0119383	637/1000	0	AU37618	SC1421
3303	0.0119383	637/1000	0	AU37618	SC1435
3304	0.011984	636/1000	0	AU37618	AU7263
3305	0.011621	644/1000	0	AU37618	AU7574
3306	0.0115313	646/1000	0	AU37618	AU7575
3307	0.0118017	640/1000	0	AU37618	AU7576
3308	0.0115313	646/1000	0	AU37618	AU7577
3309	0.0136496	601/1000	0	AU37618	AU8675
3310	0.0114865	647/1000	0	AU37618	AU8821
3311	0.0118927	638/1000	0	AU37618	AU9400
3312	0.0106545	666/1000	0	AU37618	AU9817
3313	0.0124467	626/1000	0	AU37618	HI2555
3314	0.0115313	646/1000	0	AU37618	HI2629
3315	0.0193714	499/1000	0	AU37618	HI3282
3316	0.00969064	689/1000	0	AU37618	HI3283
3317	0.011984	636/1000	0	AU37618	HI3284
3318	0.0154542	566/1000	0	AU37618	HI3285
3319	0.0136002	602/1000	0	AU37618	HI3286
3320	0.0110007	658/1000	0	AU37618	HI3287
3321	0.0112201	653/1000	0	AU37618	HI3288
3322	0.011984	636/1000	0	AU37618	HI3289
3323	0.0109136	660/1000	0	AU37618	AU11243
3324	0.0133547	607/1000	0	AU37618	AU1746
3325	0.0124	627/1000	0	AU37618	AU36973
3326	0.011984	636/1000	0	AU37618	AU6936
3327	0.0114865	647/1000	0	AU37618	HI3290
3328	0.0132573	609/1000	0	AU37618	AU1141
3329	0.0132573	609/1000	0	AU37618	AU1142
3330	0.0133547	607/1000	0	AU37618	AU1143
3331	0.0119383	637/1000	0	AU37618	AU11478
3332	0.0120298	635/1000	0	AU37618	AU11643
3333	0.0136002	602/1000	0	AU37618	AU12824
3334	0.0111321	655/1000	0	AU37618	AU1317
3335	0.0118927	638/1000	0	AU37618	AU13363
3336	0.0118927	638/1000	0	AU37618	AU13364
3337	0.0124935	625/1000	0	AU37618	AU14286
3338	0.0125875	623/1000	0	AU37618	AU15033
3339	0.0113086	651/1000	0	AU37618	AU15182
3340	0.0113529	650/1000	0	AU37618	AU1541
3341	0.0136002	602/1000	0	AU37618	AU15410
3342	0.0118471	639/1000	0	AU37618	AU15487
3343	0.0118471	639/1000	0	AU37618	AU15488
3344	0.0118471	639/1000	0	AU37618	AU1581
3345	0.0136002	602/1000	0	AU37618	AU17012
3346	0.0119383	637/1000	0	AU37618	AU1054
3347	0.0120298	635/1000	0	AU37618	HI2424
3348	0.0034604	869/1000	0	AU37865	AU38079
3349	0.00480022	825/1000	0	AU37865	AU3827
3350	0.0011089	955/1000	0	AU37865	AU3828
3351	0.00399629	851/1000	0	AU37865	AU38375
3352	0.00393593	853/1000	0	AU37865	AU4094
3353	0.00480022	825/1000	0	AU37865	AU4165
3354	0.00028831	988/1000	0	AU37865	AU4276
3355	0.00881017	711/1000	0	AU37865	AU4359
3356	0.00331442	874/1000	0	AU37865	AU4381
3357	0.00387578	855/1000	0	AU37865	AU4993
3358	0.00390583	854/1000	0	AU37865	AU5341
3359	0.00160079	936/1000	0	AU37865	AU6015
3360	0.00123693	950/1000	0	AU37865	AU6319
3361	0.00136596	945/1000	0	AU37865	AU6667
3362	0.00126265	949/1000	0	AU37865	AU6668
3363	0.00387578	855/1000	0	AU37865	AU1836
3364	0.00277069	893/1000	0	AU37865	AU18616
3365	0.00808024	730/1000	0	AU37865	AU1887
3366	0.00486359	823/1000	0	AU37865	AU18884
3367	0.00387578	855/1000	0	AU37865	AU18901
3368	0.00128842	948/1000	0	AU37865	AU20364
3369	0.000215742	991/1000	0	AU37865	AU20865
3370	0.00175922	930/1000	0	AU37865	AU20866
3371	0.00399629	851/1000	0	AU37865	AU21680
3372	0.000264084	989/1000	0	AU37865	AU21755
3373	0.000215742	991/1000	0	AU37865	AU23407
3374	0.000239895	990/1000	0	AU37865	AU23516
3375	0.00115999	953/1000	0	AU37865	AU2427
3376	0.00113443	954/1000	0	AU37865	AU2428
3377	0.00240836	906/1000	0	AU37865	AU24509
3378	0.00366686	862/1000	0	AU37865	AU24606
3379	0.00439372	838/1000	0	AU37865	AU2554
3380	0.00417861	845/1000	0	AU37865	AU25711
3381	0.00113443	954/1000	0	AU37865	AU25990
3382	0.00115999	953/1000	0	AU37865	AU25991
3383	0.00402654	850/1000	0	AU37865	AU28089
3384	0.0064892	774/1000	0	AU37865	AU28626
3385	0.00105797	957/1000	0	AU37865	AU2986
3386	0.00567497	798/1000	0	AU37865	AU29957
3387	0.00123693	950/1000	0	AU37865	AU3060
3388	0.00229842	910/1000	0	AU37865	AU30919
3389	0.000167546	993/1000	0	AU37865	AU31639
3390	0.00442466	837/1000	0	AU37865	AU32367
3391	0.00402654	850/1000	0	AU37865	AU33182
3392	0.000239895	990/1000	0	AU37865	AU33869
3393	0.0113529	650/1000	0	AU37865	AU33878
3394	0.00058191	976/1000	0	AU37865	AU3415
3395	0.00060662	975/1000	0	AU37865	AU3416
3396	0.00865422	715/1000	0	AU37865	AU34858
3397	0.000191626	992/1000	0	AU37865	AU35919
3398	0.00800497	732/1000	0	AU37865	AU36258
3399	0.000143503	994/1000	0	AU37865	AU36284
3400	0.000167546	993/1000	0	AU37865	AU36474
3401	0.0042398	843/1000	0	AU37865	HI3291
3402	0.00442466	837/1000	0	AU37865	HI3292
3403	0.00411762	847/1000	0	AU37865	HI3293
3404	0.00414809	846/1000	0	AU37865	HI3294
3405	0.00411762	847/1000	0	AU37865	HI3295
3406	0.000680979	972/1000	0	AU37865	PC668
3407	0.000680979	972/1000	0	AU37865	PC669
3408	0.000215742	991/1000	0	AU37865	PC673
3409	0.000557238	977/1000	0	AU37865	PC674
3410	0.00058191	976/1000	0	AU37865	PC675
3411	0.000532603	978/1000	0	AU37865	PC676
3412	0.00028831	988/1000	0	AU37865	PC677
3413	0.000631368	974/1000	0	AU37865	PC678
3414	0.000631368	974/1000	0	AU37865	SC1128
3415	0.000557238	977/1000	0	AU37865	SC1129
3416	0.000557238	977/1000	0	AU37865	SC1145
3417	0.000557238	977/1000	0	AU37865	SC1209
3418	0.00865422	715/1000	0	AU37865	SC1210
3419	0.00060662	975/1000	0	AU37865	SC1211
3420	0.00058191	976/1000	0	AU37865	SC1339
3421	0.0011089	955/1000	0	AU37865	SC1360
3422	0.00058191	976/1000	0	AU37865	SC1371
3423	0.00058191	976/1000	0	AU37865	SC1392
3424	0.00060662	975/1000	0	AU37865	SC1400
3425	0.00105797	957/1000	0	AU37865	SC1402
3426	0.0123068	629/1000	0	AU37865	SC1407
3427	0.000656154	973/1000	0	AU37865	SC1419
3428	0.00060662	975/1000	0	AU37865	SC1420
3429	0.00060662	975/1000	0	AU37865	SC1421
3430	0.000557238	977/1000	0	AU37865	SC1435
3431	0.00390583	854/1000	0	AU37865	AU7263
3432	0.00360762	864/1000	0	AU37865	AU7574
3433	0.00354859	866/1000	0	AU37865	AU7575
3434	0.00378594	858/1000	0	AU37865	AU7576
3435	0.00357808	865/1000	0	AU37865	AU7577
3436	0.00131423	947/1000	0	AU37865	AU8675
3437	0.0034604	869/1000	0	AU37865	AU8821
3438	0.00387578	855/1000	0	AU37865	AU9400
3439	0.00390583	854/1000	0	AU37865	AU9817
3440	0.00531349	809/1000	0	AU37865	HI2555
3441	0.00448671	835/1000	0	AU37865	HI2629
3442	0.0215695	466/1000	0	AU37865	HI3282
3443	0.00877107	712/1000	0	AU37865	HI3283
3444	0.0018924	925/1000	0	AU37865	HI3284
3445	0.0151342	572/1000	0	AU37865	HI3285
3446	0.00723198	753/1000	0	AU37865	HI3286
3447	0.00411762	847/1000	0	AU37865	HI3287
3448	0.00351914	867/1000	0	AU37865	HI3288
3449	0.00181236	928/1000	0	AU37865	HI3289
3450	0.00454897	833/1000	0	AU37865	AU11243
3451	0.0011089	955/1000	0	AU37865	AU1746
3452	0.000167546	993/1000	0	AU37865	AU36973
3453	0.00489536	822/1000	0	AU37865	AU6936
3454	0.00414809	846/1000	0	AU37865	HI3290
3455	0.00108342	956/1000	0	AU37865	AU1141
3456	0.00108342	956/1000	0	AU37865	AU1142
3457	0.00108342	956/1000	0	AU37865	AU1143
3458	0.00387578	855/1000	0	AU37865	AU11478
3459	0.00521614	812/1000	0	AU37865	AU11643
3460	0.00123693	950/1000	0	AU37865	AU12824
3461	0.00473708	827/1000	0	AU37865	AU1317
3462	0.00387578	855/1000	0	AU37865	AU13363
3463	0.00387578	855/1000	0	AU37865	AU13364
3464	0.000239895	990/1000	0	AU37865	AU14286
3465	0.000361208	985/1000	0	AU37865	AU15033
3466	0.00698112	760/1000	0	AU37865	AU15182
3467	0.00439372	838/1000	0	AU37865	AU1541
3468	0.00121124	951/1000	0	AU37865	AU15410
3469	0.00381583	857/1000	0	AU37865	AU15487
3470	0.00381583	857/1000	0	AU37865	AU15488
3471	0.00384578	856/1000	0	AU37865	AU1581
3472	0.00564181	799/1000	0	AU37865	AU17012
3473	0.000557238	977/1000	0	AU37865	AU1054
3474	0.00178577	929/1000	0	AU37865	HI2424
3475	0.00414809	846/1000	0	AU38079	AU3827
3476	0.00414809	846/1000	0	AU38079	AU3828
3477	0.00331442	874/1000	0	AU38079	AU38375
3478	0.00334352	873/1000	0	AU38079	AU4094
3479	0.00411762	847/1000	0	AU38079	AU4165
3480	0.0034604	869/1000	0	AU38079	AU4276
3481	0.0109571	659/1000	0	AU38079	AU4359
3482	0.00451781	834/1000	0	AU38079	AU4381
3483	0.00378594	858/1000	0	AU38079	AU4993
3484	0.00381583	857/1000	0	AU38079	AU5341
3485	0.00414809	846/1000	0	AU38079	AU6015
3486	0.0042398	843/1000	0	AU38079	AU6319
3487	0.00439372	838/1000	0	AU38079	AU6667
3488	0.00436283	839/1000	0	AU38079	AU6668
3489	0.00378594	858/1000	0	AU38079	AU1836
3490	0.00584167	793/1000	0	AU38079	AU18616
3491	0.00631659	779/1000	0	AU38079	AU1887
3492	0.00417861	845/1000	0	AU38079	AU18884
3493	0.00334352	873/1000	0	AU38079	AU18901
3494	0.00442466	837/1000	0	AU38079	AU20364
3495	0.00343111	870/1000	0	AU38079	AU20865
3496	0.00492718	821/1000	0	AU38079	AU20866
3497	0.00334352	873/1000	0	AU38079	AU21680
3498	0.00340187	871/1000	0	AU38079	AU21755
3499	0.00343111	870/1000	0	AU38079	AU23407
3500	0.00334352	873/1000	0	AU38079	AU23516
3501	0.00417861	845/1000	0	AU38079	AU2427
3502	0.00420918	844/1000	0	AU38079	AU2428
3503	0.00348975	868/1000	0	AU38079	AU24509
3504	0.00058191	976/1000	0	AU38079	AU24606
3505	0.00384578	856/1000	0	AU38079	AU2554
3506	0.00121124	951/1000	0	AU38079	AU25711
3507	0.00414809	846/1000	0	AU38079	AU25990
3508	0.00427048	842/1000	0	AU38079	AU25991
3509	0.00337267	872/1000	0	AU38079	AU28089
3510	0.00495906	820/1000	0	AU38079	AU28626
3511	0.00411762	847/1000	0	AU38079	AU2986
3512	0.00508714	816/1000	0	AU38079	AU29957
3513	0.00430121	841/1000	0	AU38079	AU3060
3514	0.00366686	862/1000	0	AU38079	AU30919
3515	0.00331442	874/1000	0	AU38079	AU31639
3516	0.00375609	859/1000	0	AU38079	AU32367
3517	0.00191916	924/1000	0	AU38079	AU33182
3518	0.00343111	870/1000	0	AU38079	AU33869
3519	0.0109571	659/1000	0	AU38079	AU33878
3520	0.00308338	882/1000	0	AU38079	AU3415
3521	0.00308338	882/1000	0	AU38079	AU3416
3522	0.00621379	782/1000	0	AU38079	AU34858
3523	0.00334352	873/1000	0	AU38079	AU35919
3524	0.00708822	757/1000	0	AU38079	AU36258
3525	0.00334352	873/1000	0	AU38079	AU36284
3526	0.00334352	873/1000	0	AU38079	AU36474
3527	0.0031121	881/1000	0	AU38079	HI3291
3528	0.00221642	913/1000	0	AU38079	HI3292
3529	0.00299754	885/1000	0	AU38079	HI3293
3530	0.00302611	884/1000	0	AU38079	HI3294
3531	0.00305472	883/1000	0	AU38079	HI3295
3532	0.00308338	882/1000	0	AU38079	PC668
3533	0.00314086	880/1000	0	AU38079	PC669
3534	0.00331442	874/1000	0	AU38079	PC673
3535	0.00305472	883/1000	0	AU38079	PC674
3536	0.00305472	883/1000	0	AU38079	PC675
3537	0.00299754	885/1000	0	AU38079	PC676
3538	0.00328537	875/1000	0	AU38079	PC677
3539	0.00314086	880/1000	0	AU38079	PC678
3540	0.0031121	881/1000	0	AU38079	SC1128
3541	0.00305472	883/1000	0	AU38079	SC1129
3542	0.00305472	883/1000	0	AU38079	SC1145
3543	0.0031121	881/1000	0	AU38079	SC1209
3544	0.0108269	662/1000	0	AU38079	SC1210
3545	0.0031121	881/1000	0	AU38079	SC1211
3546	0.00308338	882/1000	0	AU38079	SC1339
3547	0.00417861	845/1000	0	AU38079	SC1360
3548	0.00308338	882/1000	0	AU38079	SC1371
3549	0.00308338	882/1000	0	AU38079	SC1392
3550	0.00308338	882/1000	0	AU38079	SC1400
3551	0.00411762	847/1000	0	AU38079	SC1402
3552	0.0140492	593/1000	0	AU38079	SC1407
3553	0.00314086	880/1000	0	AU38079	SC1419
3554	0.00308338	882/1000	0	AU38079	SC1420
3555	0.0031121	881/1000	0	AU38079	SC1421
3556	0.00305472	883/1000	0	AU38079	SC1435
3557	0.00384578	856/1000	0	AU38079	AU7263
3558	0.00351914	867/1000	0	AU38079	AU7574
3559	0.0034604	869/1000	0	AU38079	AU7575
3560	0.00369655	861/1000	0	AU38079	AU7576
3561	0.00351914	867/1000	0	AU38079	AU7577
3562	0.00433199	840/1000	0	AU38079	AU8675
3563	0.00340187	871/1000	0	AU38079	AU8821
3564	0.00381583	857/1000	0	AU38079	AU9400
3565	0.000931334	962/1000	0	AU38079	AU9817
3566	0.00461146	831/1000	0	AU38079	HI2555
3567	0.00387578	855/1000	0	AU38079	HI2629
3568	0.0186813	510/1000	0	AU38079	HI3282
3569	0.00701675	759/1000	0	AU38079	HI3283
3570	0.0031121	881/1000	0	AU38079	HI3284
3571	0.0139988	594/1000	0	AU38079	HI3285
3572	0.00708822	757/1000	0	AU38079	HI3286
3573	0.00208065	918/1000	0	AU38079	HI3287
3574	0.00141786	943/1000	0	AU38079	HI3288
3575	0.00302611	884/1000	0	AU38079	HI3289
3576	0.00154832	938/1000	0	AU38079	AU11243
3577	0.00414809	846/1000	0	AU38079	AU1746
3578	0.00337267	872/1000	0	AU38079	AU36973
3579	0.00417861	845/1000	0	AU38079	AU6936
3580	0.00302611	884/1000	0	AU38079	HI3290
3581	0.00405685	849/1000	0	AU38079	AU1141
3582	0.00408721	848/1000	0	AU38079	AU1142
3583	0.00414809	846/1000	0	AU38079	AU1143
3584	0.00378594	858/1000	0	AU38079	AU11478
3585	0.00224371	912/1000	0	AU38079	AU11643
3586	0.00430121	841/1000	0	AU38079	AU12824
3587	0.00181236	928/1000	0	AU38079	AU1317
3588	0.00378594	858/1000	0	AU38079	AU13363
3589	0.00381583	857/1000	0	AU38079	AU13364
3590	0.00343111	870/1000	0	AU38079	AU14286
3591	0.00351914	867/1000	0	AU38079	AU15033
3592	0.00641996	776/1000	0	AU38079	AU15182
3593	0.0037263	860/1000	0	AU38079	AU1541
